energy,theta,cx
16.41,82.0,32.78474
16.41,84.0,29.66372
16.41,86.0,26.75522
16.41,88.0,24.04745
16.41,90.0,21.53414
16.41,92.0,19.21401
16.41,94.0,17.08984
16.41,96.0,15.16704
16.41,98.0,13.45212
16.41,100.0,11.9511
16.41,102.0,10.66811
16.41,104.0,9.604202
16.41,106.0,8.756641
16.41,108.0,8.118628
16.41,110.0,7.679482
16.41,112.0,7.425274
16.41,114.0,7.339804
16.41,116.0,7.405822
16.41,118.0,7.606344
16.41,120.0,7.925934
16.41,122.0,8.351809
16.41,124.0,8.874646
16.41,126.0,9.489023
16.41,128.0,10.19344
16.41,130.0,10.9899
16.41,132.0,11.88317
16.41,134.0,12.87964
16.41,136.0,13.98611
16.41,138.0,15.20836
16.41,140.0,16.54989
16.41,142.0,18.01079
16.41,144.0,19.58681
16.41,146.0,21.26892
16.41,148.0,23.04309
16.41,150.0,24.89056
16.41,152.0,26.78843
16.41,154.0,28.71053
16.41,156.0,30.62848
16.41,158.0,32.51285
16.41,160.0,34.33435
16.41,162.0,36.0649
16.41,164.0,37.6785
16.41,166.0,39.15193
16.41,168.0,40.46515
16.41,170.0,41.60147
16.41,172.0,42.54753
16.41,174.0,43.29304
16.41,176.0,43.83052
16.41,178.0,44.15492
16.51,2.0,197761.0
16.51,4.0,11431.11
16.51,6.0,2101.022
16.51,8.0,675.4399
16.51,10.0,333.625
16.51,12.0,230.3931
16.51,14.0,195.2309
16.51,16.0,182.6979
16.51,18.0,178.315
16.51,20.0,176.8714
16.51,22.0,176.3239
16.51,24.0,175.8197
16.51,26.0,174.9853
16.51,28.0,173.6503
16.51,30.0,171.7345
16.51,32.0,169.2013
16.51,34.0,166.0379
16.51,36.0,162.2478
16.51,38.0,157.8486
16.51,40.0,152.8715
16.51,42.0,147.3612
16.51,44.0,141.3755
16.51,46.0,134.9842
16.51,48.0,128.2672
16.51,50.0,121.312
16.51,52.0,114.2104
16.51,54.0,107.0549
16.51,56.0,99.93551
16.51,58.0,92.93568
16.51,60.0,86.1296
16.51,62.0,79.57958
16.51,64.0,73.33438
16.51,66.0,67.42838
16.51,68.0,61.88169
16.51,70.0,56.701
16.51,72.0,51.88138
16.51,74.0,47.40847
16.51,76.0,43.26117
16.51,78.0,39.41445
16.51,80.0,35.8421
16.51,82.0,32.51913
16.51,84.0,29.42384
16.51,86.0,26.53918
16.51,88.0,23.85349
16.51,90.0,21.36067
16.51,92.0,19.05959
16.51,94.0,16.95312
16.51,96.0,15.04673
16.51,98.0,13.34695
16.51,100.0,11.85975
16.51,102.0,10.58918
16.51,104.0,9.536164
16.51,106.0,8.697838
16.51,108.0,8.067247
16.51,110.0,7.633572
16.51,112.0,7.382762
16.51,114.0,7.29853
16.51,116.0,7.363581
16.51,118.0,7.560932
16.51,120.0,7.875192
16.51,122.0,8.293665
16.51,124.0,8.807148
16.51,126.0,9.410365
16.51,128.0,10.10196
16.51,130.0,10.88412
16.51,132.0,11.76171
16.51,134.0,12.74127
16.51,136.0,13.82967
16.51,138.0,15.03275
16.51,140.0,16.35404
16.51,142.0,17.79363
16.51,144.0,19.34726
16.51,146.0,21.00587
16.51,148.0,22.75545
16.51,150.0,24.57727
16.51,152.0,26.44851
16.51,154.0,28.34313
16.51,156.0,30.23295
16.51,158.0,32.08883
16.51,160.0,33.88185
16.51,162.0,35.58433
16.51,164.0,37.17076
16.51,166.0,38.61846
16.51,168.0,39.90792
16.51,170.0,41.02301
16.51,172.0,41.95087
16.51,174.0,42.6817
16.51,176.0,43.20839
16.51,178.0,43.5262
16.61,2.0,195315.0
16.61,4.0,11276.59
16.61,6.0,2068.901
16.61,8.0,664.1244
16.61,10.0,328.1384
16.61,12.0,227.0888
16.61,14.0,192.9182
16.61,16.0,180.9033
16.61,18.0,176.8205
16.61,20.0,175.5647
16.61,22.0,175.1415
16.61,24.0,174.7227
16.61,26.0,173.9484
16.61,28.0,172.6562
16.61,30.0,170.7712
16.61,32.0,168.2603
16.61,34.0,165.1133
16.61,36.0,161.3359
16.61,38.0,156.9474
16.61,40.0,151.9805
16.61,42.0,146.4811
16.61,44.0,140.5081
16.61,46.0,134.1319
16.61,48.0,127.4332
16.61,50.0,120.4996
16.61,52.0,113.4232
16.61,54.0,106.2964
16.61,56.0,99.20887
16.61,58.0,92.2437
16.61,60.0,85.47452
16.61,62.0,78.96305
16.61,64.0,72.75739
16.61,66.0,66.89127
16.61,68.0,61.38416
16.61,70.0,56.24222
16.61,72.0,51.46002
16.61,74.0,47.02285
16.61,76.0,42.90935
16.61,78.0,39.09433
16.61,80.0,35.55153
16.61,82.0,32.256
16.61,84.0,29.18613
16.61,86.0,26.32501
16.61,88.0,23.66116
16.61,90.0,21.18862
16.61,92.0,18.9064
16.61,94.0,16.81748
16.61,96.0,14.92737
16.61,98.0,13.24261
16.61,100.0,11.76913
16.61,102.0,10.51088
16.61,104.0,9.46867
16.61,106.0,8.639485
16.61,108.0,8.016225
16.61,110.0,7.587931
16.61,112.0,7.340438
16.61,114.0,7.257381
16.61,116.0,7.321425
16.61,118.0,7.515594
16.61,120.0,7.824552
16.61,122.0,8.235694
16.61,124.0,8.739946
16.61,126.0,9.332173
16.61,128.0,10.01118
16.61,130.0,10.77929
16.61,132.0,11.64153
16.61,134.0,12.60454
16.61,136.0,13.67525
16.61,138.0,14.85958
16.61,140.0,16.16106
16.61,142.0,17.57976
16.61,144.0,19.11143
16.61,146.0,20.74698
16.61,148.0,22.47238
16.61,150.0,24.26896
16.61,152.0,26.11395
16.61,154.0,27.98146
16.61,156.0,29.84351
16.61,158.0,31.67124
16.61,160.0,33.43608
16.61,162.0,35.11079
16.61,164.0,36.67033
16.61,166.0,38.09254
16.61,168.0,39.35847
16.61,170.0,40.45253
16.61,172.0,41.36236
16.61,174.0,42.07864
16.61,176.0,42.59464
16.61,178.0,42.90592
16.71,2.0,192912.5
16.71,4.0,11124.76
16.71,6.0,2037.328
16.71,8.0,653.001
16.71,10.0,322.7468
16.71,12.0,223.844
16.71,14.0,190.649
16.71,16.0,179.1434
16.71,18.0,175.3554
16.71,20.0,174.2835
16.71,22.0,173.9815
16.71,24.0,173.6456
16.71,26.0,172.9291
16.71,28.0,171.6777
16.71,30.0,169.8216
16.71,32.0,167.3313
16.71,34.0,164.1992
16.71,36.0,160.4331
16.71,38.0,156.0542
16.71,40.0,151.0965
16.71,42.0,145.6073
16.71,44.0,139.6463
16.71,46.0,133.2848
16.71,48.0,126.6041
16.71,50.0,119.692
16.71,52.0,112.6407
16.71,54.0,105.5426
16.71,56.0,98.48692
16.71,58.0,91.55645
16.71,60.0,84.82423
16.71,62.0,78.35132
16.71,64.0,72.18517
16.71,66.0,66.35884
16.71,68.0,60.89117
16.71,70.0,55.78777
16.71,72.0,51.04274
16.71,74.0,46.64101
16.71,76.0,42.56098
16.71,78.0,38.77733
16.71,80.0,35.26374
16.71,82.0,31.99532
16.71,84.0,28.95057
16.71,86.0,26.11272
16.71,88.0,23.47046
16.71,90.0,21.01799
16.71,92.0,18.75445
16.71,94.0,16.68292
16.71,96.0,14.80896
16.71,98.0,13.13911
16.71,100.0,11.67925
16.71,102.0,10.43322
16.71,104.0,9.40171
16.71,106.0,8.581566
16.71,108.0,7.965539
16.71,110.0,7.542534
16.71,112.0,7.298277
16.71,114.0,7.216327
16.71,116.0,7.27932
16.71,118.0,7.470296
16.71,120.0,7.773979
16.71,122.0,8.177864
16.71,124.0,8.673004
16.71,126.0,9.254416
16.71,128.0,9.921059
16.71,130.0,10.6754
16.71,132.0,11.5226
16.71,134.0,12.4694
16.71,136.0,13.52282
16.71,138.0,14.6888
16.71,140.0,15.97088
16.71,142.0,17.36914
16.71,144.0,18.87927
16.71,146.0,20.49218
16.71,148.0,22.19384
16.71,150.0,23.96557
16.71,152.0,25.7847
16.71,154.0,27.62546
16.71,156.0,29.46009
16.71,158.0,31.26001
16.71,160.0,32.99698
16.71,162.0,34.64421
16.71,164.0,36.17714
16.71,166.0,37.57412
16.71,168.0,38.81675
16.71,170.0,39.88996
16.71,172.0,40.78195
16.71,174.0,41.48381
16.71,176.0,41.98922
16.71,178.0,42.29402
16.81,2.0,190552.4
16.81,4.0,10975.56
16.81,6.0,2006.29
16.81,8.0,642.0653
16.81,10.0,317.4483
16.81,12.0,220.6577
16.81,14.0,188.4227
16.81,16.0,177.4179
16.81,18.0,173.9193
16.81,20.0,173.0276
16.81,22.0,172.8438
16.81,24.0,172.5881
16.81,26.0,171.9273
16.81,28.0,170.7146
16.81,30.0,168.8856
16.81,32.0,166.4141
16.81,34.0,163.2954
16.81,36.0,159.5393
16.81,38.0,155.1688
16.81,40.0,150.2194
16.81,42.0,144.7395
16.81,44.0,138.79
16.81,46.0,132.4429
16.81,48.0,125.7797
16.81,50.0,118.889
16.81,52.0,111.8628
16.81,54.0,104.7933
16.81,56.0,97.76961
16.81,58.0,90.8739
16.81,60.0,84.17867
16.81,62.0,77.74433
16.81,64.0,71.61765
16.81,66.0,65.83102
16.81,68.0,60.40264
16.81,70.0,55.33757
16.81,72.0,50.62947
16.81,74.0,46.2629
16.81,76.0,42.21602
16.81,78.0,38.4634
16.81,80.0,34.97869
16.81,82.0,31.73707
16.81,84.0,28.71713
16.81,86.0,25.90228
16.81,88.0,23.28137
16.81,90.0,20.84876
16.81,92.0,18.60373
16.81,94.0,16.54944
16.81,96.0,14.6915
16.81,98.0,13.03644
16.81,100.0,11.59008
16.81,102.0,10.35617
16.81,104.0,9.335268
16.81,106.0,8.524064
16.81,108.0,7.915169
16.81,110.0,7.497356
16.81,112.0,7.256247
16.81,114.0,7.175335
16.81,116.0,7.237233
16.81,118.0,7.425004
16.81,120.0,7.723438
16.81,122.0,8.120137
16.81,124.0,8.606287
16.81,126.0,9.177055
16.81,128.0,9.831555
16.81,130.0,10.5724
16.81,132.0,11.40488
16.81,134.0,12.33583
16.81,136.0,13.37233
16.81,138.0,14.52036
16.81,140.0,15.78348
16.81,142.0,17.16171
16.81,144.0,18.65074
16.81,146.0,20.24143
16.81,148.0,21.91974
16.81,150.0,23.66703
16.81,152.0,25.46068
16.81,154.0,27.27506
16.81,156.0,29.08262
16.81,158.0,30.85505
16.81,160.0,32.56448
16.81,162.0,34.18453
16.81,164.0,35.69112
16.81,166.0,37.06312
16.81,168.0,38.28267
16.81,170.0,39.33526
16.81,172.0,40.20956
16.81,174.0,40.89714
16.81,176.0,41.39207
16.81,178.0,41.69046
16.91,2.0,188233.7
16.91,4.0,10828.92
16.91,6.0,1975.774
16.91,8.0,631.3133
16.91,10.0,312.2413
16.91,12.0,217.529
16.91,14.0,186.2386
16.91,16.0,175.7264
16.91,18.0,172.512
16.91,20.0,171.7967
16.91,22.0,171.7281
16.91,24.0,171.5502
16.91,26.0,170.9427
16.91,28.0,169.7668
16.91,30.0,167.9629
16.91,32.0,165.5087
16.91,34.0,162.4018
16.91,36.0,158.6545
16.91,38.0,154.2912
16.91,40.0,149.3492
16.91,42.0,143.8779
16.91,44.0,137.9392
16.91,46.0,131.606
16.91,48.0,124.9602
16.91,50.0,118.0907
16.91,52.0,111.0894
16.91,54.0,104.0486
16.91,56.0,97.05691
16.91,58.0,90.196
16.91,60.0,83.53779
16.91,62.0,77.14203
16.91,64.0,71.05479
16.91,66.0,65.30776
16.91,68.0,59.91853
16.91,70.0,54.89159
16.91,72.0,50.22016
16.91,74.0,45.88845
16.91,76.0,41.87442
16.91,78.0,38.15251
16.91,80.0,34.69636
16.91,82.0,31.48122
16.91,84.0,28.48581
16.91,86.0,25.69369
16.91,88.0,23.0939
16.91,90.0,20.68095
16.91,92.0,18.45425
16.91,94.0,16.41704
16.91,96.0,14.575
16.91,98.0,12.93461
16.91,100.0,11.50165
16.91,102.0,10.27975
16.91,104.0,9.269335
16.91,106.0,8.466964
16.91,108.0,7.865094
16.91,110.0,7.452373
16.91,112.0,7.214322
16.91,114.0,7.134376
16.91,116.0,7.195132
16.91,118.0,7.379683
16.91,120.0,7.672896
16.91,122.0,8.062481
16.91,124.0,8.539762
16.91,126.0,9.100058
16.91,128.0,9.742639
16.91,130.0,10.47026
16.91,132.0,11.28833
16.91,134.0,12.20378
16.91,136.0,13.22375
16.91,138.0,14.35424
16.91,140.0,15.5988
16.91,142.0,16.95743
16.91,144.0,18.42578
16.91,146.0,19.99467
16.91,148.0,21.65004
16.91,150.0,23.37327
16.91,152.0,25.14182
16.91,154.0,26.93019
16.91,156.0,28.71103
16.91,158.0,30.4563
16.91,160.0,32.1385
16.91,162.0,33.73167
16.91,164.0,35.2122
16.91,166.0,36.55948
16.91,168.0,37.7562
16.91,170.0,38.78837
16.91,172.0,39.64516
16.91,174.0,40.31861
16.91,176.0,40.80315
16.91,178.0,41.09519
17.01,2.0,185955.4
17.01,4.0,10684.78
17.01,6.0,1945.768
17.01,8.0,620.7411
17.01,10.0,307.1238
17.01,12.0,214.457
17.01,14.0,184.0962
17.01,16.0,174.0686
17.01,18.0,171.1331
17.01,20.0,170.5906
17.01,22.0,170.6343
17.01,24.0,170.5317
17.01,26.0,169.9752
17.01,28.0,168.834
17.01,30.0,167.0536
17.01,32.0,164.6149
17.01,34.0,161.5184
17.01,36.0,157.7785
17.01,38.0,153.4214
17.01,40.0,148.4857
17.01,42.0,143.0223
17.01,44.0,137.0939
17.01,46.0,130.7741
17.01,48.0,124.1455
17.01,50.0,117.297
17.01,52.0,110.3206
17.01,54.0,103.3085
17.01,56.0,96.34879
17.01,58.0,89.52272
17.01,60.0,82.90157
17.01,62.0,76.54439
17.01,64.0,70.49652
17.01,66.0,64.789
17.01,68.0,59.43877
17.01,70.0,54.44977
17.01,72.0,49.81476
17.01,74.0,45.51764
17.01,76.0,41.53614
17.01,78.0,37.84462
17.01,80.0,34.41671
17.01,82.0,31.22774
17.01,84.0,28.25658
17.01,86.0,25.48694
17.01,88.0,22.90803
17.01,90.0,20.51454
17.01,92.0,18.30599
17.01,94.0,16.28573
17.01,96.0,14.45945
17.01,98.0,12.83361
17.01,100.0,11.41393
17.01,102.0,10.20393
17.01,104.0,9.203899
17.01,106.0,8.410249
17.01,108.0,7.815295
17.01,110.0,7.407561
17.01,112.0,7.172477
17.01,114.0,7.093422
17.01,116.0,7.152987
17.01,118.0,7.334305
17.01,120.0,7.622322
17.01,122.0,8.004865
17.01,124.0,8.473399
17.01,126.0,9.023397
17.01,128.0,9.654281
17.01,130.0,10.36895
17.01,132.0,11.17292
17.01,134.0,12.07322
17.01,136.0,13.07704
17.01,138.0,14.19039
17.01,140.0,15.4168
17.01,142.0,16.75625
17.01,144.0,18.20433
17.01,146.0,19.75182
17.01,148.0,21.38466
17.01,150.0,23.08422
17.01,152.0,24.82805
17.01,154.0,26.59077
17.01,156.0,28.34523
17.01,158.0,30.06368
17.01,160.0,31.71897
17.01,162.0,33.28555
17.01,164.0,34.7403
17.01,166.0,36.06314
17.01,168.0,37.23726
17.01,170.0,38.24921
17.01,172.0,39.08868
17.01,174.0,39.74814
17.01,176.0,40.2224
17.01,178.0,40.50816
17.11,2.0,183716.6
17.11,4.0,10543.09
17.11,6.0,1916.262
17.11,8.0,610.3449
17.11,10.0,302.0945
17.11,12.0,211.4408
17.11,14.0,181.995
17.11,16.0,172.4439
17.11,18.0,169.7825
17.11,20.0,169.4091
17.11,22.0,169.5622
17.11,24.0,169.5323
17.11,26.0,169.0248
17.11,28.0,167.9164
17.11,30.0,166.1574
17.11,32.0,163.7326
17.11,34.0,160.6452
17.11,36.0,156.9113
17.11,38.0,152.5593
17.11,40.0,147.6291
17.11,42.0,142.1728
17.11,44.0,136.2541
17.11,46.0,129.9474
17.11,48.0,123.3356
17.11,50.0,116.5079
17.11,52.0,109.5564
17.11,54.0,102.5729
17.11,56.0,95.64524
17.11,58.0,88.85405
17.11,60.0,82.26997
17.11,62.0,75.95135
17.11,64.0,69.94283
17.11,66.0,64.27471
17.11,68.0,58.96332
17.11,70.0,54.01205
17.11,72.0,49.41321
17.11,74.0,45.1504
17.11,76.0,41.20115
17.11,78.0,37.5397
17.11,80.0,34.13973
17.11,82.0,30.97663
17.11,84.0,28.02943
17.11,86.0,25.28202
17.11,88.0,22.72377
17.11,90.0,20.34954
17.11,92.0,18.15898
17.11,94.0,16.15551
17.11,96.0,14.34485
17.11,98.0,12.73345
17.11,100.0,11.32693
17.11,102.0,10.12871
17.11,104.0,9.138954
17.11,106.0,8.353908
17.11,108.0,7.765756
17.11,110.0,7.362901
17.11,112.0,7.130687
17.11,114.0,7.052446
17.11,116.0,7.110771
17.11,118.0,7.288839
17.11,120.0,7.571686
17.11,122.0,7.947259
17.11,124.0,8.407168
17.11,126.0,8.947041
17.11,128.0,9.566452
17.11,130.0,10.26843
17.11,132.0,11.05863
17.11,134.0,11.94412
17.11,136.0,12.93216
17.11,138.0,14.02876
17.11,140.0,15.23743
17.11,142.0,16.55811
17.11,144.0,17.98633
17.11,146.0,19.51284
17.11,148.0,21.12354
17.11,150.0,22.79982
17.11,152.0,24.5193
17.11,154.0,26.25672
17.11,156.0,27.98515
17.11,158.0,29.67711
17.11,160.0,31.3058
17.11,162.0,32.8461
17.11,164.0,34.27537
17.11,166.0,35.57401
17.11,168.0,36.72577
17.11,170.0,37.71773
17.11,172.0,38.54005
17.11,174.0,39.18567
17.11,176.0,39.64977
17.11,178.0,39.92931
17.21,2.0,181516.4
17.21,4.0,10403.78
17.21,6.0,1887.242
17.21,8.0,600.1208
17.21,10.0,297.1515
17.21,12.0,208.4795
17.21,14.0,179.9344
17.21,16.0,170.8522
17.21,18.0,168.4599
17.21,20.0,168.2519
17.21,22.0,168.5116
17.21,24.0,168.552
17.21,26.0,168.0913
17.21,28.0,167.0136
17.21,30.0,165.2744
17.21,32.0,162.8619
17.21,34.0,159.7819
17.21,36.0,156.0529
17.21,38.0,151.7049
17.21,40.0,146.7793
17.21,42.0,141.3293
17.21,44.0,135.4198
17.21,46.0,129.1257
17.21,48.0,122.5305
17.21,50.0,115.7234
17.21,52.0,108.7967
17.21,54.0,101.8419
17.21,56.0,94.94622
17.21,58.0,88.18993
17.21,60.0,81.64294
17.21,62.0,75.36287
17.21,64.0,69.39362
17.21,66.0,63.76481
17.21,68.0,58.49211
17.21,70.0,53.57837
17.21,72.0,49.01547
17.21,74.0,44.78669
17.21,76.0,40.86938
17.21,78.0,37.23771
17.21,80.0,33.86537
17.21,82.0,30.72786
17.21,84.0,27.80435
17.21,86.0,25.07891
17.21,88.0,22.54111
17.21,90.0,20.18595
17.21,92.0,18.01321
17.21,94.0,16.02639
17.21,96.0,14.23122
17.21,98.0,12.63412
17.21,100.0,11.24065
17.21,102.0,10.0541
17.21,104.0,9.074486
17.21,106.0,8.297926
17.21,108.0,7.716458
17.21,110.0,7.318371
17.21,112.0,7.088927
17.21,114.0,7.011422
17.21,116.0,7.068455
17.21,118.0,7.243258
17.21,120.0,7.520959
17.21,122.0,7.889634
17.21,124.0,8.34104
17.21,126.0,8.870961
17.21,128.0,9.47912
17.21,130.0,10.16869
17.21,132.0,10.9454
17.21,134.0,11.81644
17.21,136.0,12.78907
17.21,138.0,13.86931
17.21,140.0,15.06065
17.21,142.0,16.36296
17.21,144.0,17.77173
17.21,146.0,19.27765
17.21,148.0,20.86659
17.21,150.0,22.51997
17.21,152.0,24.21546
17.21,154.0,25.92794
17.21,156.0,27.63068
17.21,158.0,29.29648
17.21,160.0,30.89889
17.21,162.0,32.41321
17.21,164.0,33.81726
17.21,166.0,35.09198
17.21,168.0,36.22163
17.21,170.0,37.1938
17.21,172.0,37.99917
17.21,174.0,38.6311
17.21,176.0,39.08513
17.21,178.0,39.35852
17.31,2.0,179353.8
17.31,4.0,10266.81
17.31,6.0,1858.698
17.31,8.0,590.0653
17.31,10.0,292.2934
17.31,12.0,205.5724
17.31,14.0,177.914
17.31,16.0,169.293
17.31,18.0,167.1649
17.31,20.0,167.1189
17.31,22.0,167.4823
17.31,24.0,167.5907
17.31,26.0,167.1745
17.31,28.0,166.1256
17.31,30.0,164.4045
17.31,32.0,162.0026
17.31,34.0,158.9287
17.31,36.0,155.2033
17.31,38.0,150.8581
17.31,40.0,145.9361
17.31,42.0,140.4919
17.31,44.0,134.5909
17.31,46.0,128.309
17.31,48.0,121.7301
17.31,50.0,114.9436
17.31,52.0,108.0416
17.31,54.0,101.1153
17.31,56.0,94.2517
17.31,58.0,87.53034
17.31,60.0,81.02044
17.31,62.0,74.7789
17.31,64.0,68.84887
17.31,66.0,63.25926
17.31,68.0,58.02509
17.31,70.0,53.14867
17.31,72.0,48.62147
17.31,74.0,44.42646
17.31,76.0,40.54079
17.31,78.0,36.9386
17.31,80.0,33.59359
17.31,82.0,30.48139
17.31,84.0,27.58131
17.31,86.0,24.87761
17.31,88.0,22.36004
17.31,90.0,20.02376
17.31,92.0,17.86868
17.31,94.0,15.89835
17.31,96.0,14.11855
17.31,98.0,12.53563
17.31,100.0,11.15508
17.31,102.0,9.980072
17.31,104.0,9.010487
17.31,106.0,8.242288
17.31,108.0,7.667383
17.31,110.0,7.27395
17.31,112.0,7.047175
17.31,114.0,6.970326
17.31,116.0,7.026015
17.31,118.0,7.197535
17.31,120.0,7.470117
17.31,122.0,7.831967
17.31,124.0,8.274992
17.31,126.0,8.795133
17.31,128.0,9.392263
17.31,130.0,10.06968
17.31,132.0,10.83323
17.31,134.0,11.69015
17.31,136.0,12.64774
17.31,138.0,13.71201
17.31,140.0,14.8864
17.31,142.0,16.17075
17.31,144.0,17.56046
17.31,146.0,19.04619
17.31,148.0,20.61376
17.31,150.0,22.24461
17.31,152.0,23.91647
17.31,154.0,25.60436
17.31,156.0,27.28174
17.31,158.0,28.9217
17.31,160.0,30.49815
17.31,162.0,31.98678
17.31,164.0,33.36591
17.31,166.0,34.61698
17.31,168.0,35.72476
17.31,170.0,36.67736
17.31,172.0,37.46596
17.31,174.0,38.08434
17.31,176.0,38.52843
17.31,178.0,38.79573
17.41,2.0,177228.0
17.41,4.0,10132.11
17.41,6.0,1830.619
17.41,8.0,580.1748
17.41,10.0,287.5185
17.41,12.0,202.7186
17.41,14.0,175.9333
17.41,16.0,167.766
17.41,18.0,165.8974
17.41,20.0,166.01
17.41,22.0,166.4743
17.41,24.0,166.6482
17.41,26.0,166.2744
17.41,28.0,165.2525
17.41,30.0,163.5475
17.41,32.0,161.1548
17.41,34.0,158.0855
17.41,36.0,154.3624
17.41,38.0,150.019
17.41,40.0,145.0998
17.41,42.0,139.6605
17.41,44.0,133.7676
17.41,46.0,127.4975
17.41,48.0,120.9345
17.41,50.0,114.1683
17.41,52.0,107.2909
17.41,54.0,100.3932
17.41,56.0,93.56168
17.41,58.0,86.87524
17.41,60.0,80.40244
17.41,62.0,74.19941
17.41,64.0,68.30853
17.41,66.0,62.758
17.41,68.0,57.5622
17.41,70.0,52.72291
17.41,72.0,48.23117
17.41,74.0,44.06965
17.41,76.0,40.21536
17.41,78.0,36.64235
17.41,80.0,33.32439
17.41,82.0,30.23721
17.41,84.0,27.36031
17.41,86.0,24.67811
17.41,88.0,22.18057
17.41,90.0,19.86298
17.41,92.0,17.72539
17.41,94.0,15.77142
17.41,96.0,14.00683
17.41,98.0,12.43798
17.41,100.0,11.07022
17.41,102.0,9.906633
17.41,104.0,8.946947
17.41,106.0,8.186982
17.41,108.0,7.618515
17.41,110.0,7.229618
17.41,112.0,7.005411
17.41,114.0,6.929134
17.41,116.0,6.983426
17.41,118.0,7.151647
17.41,120.0,7.419135
17.41,122.0,7.774232
17.41,124.0,8.208999
17.41,126.0,8.719533
17.41,128.0,9.305857
17.41,130.0,9.971394
17.41,132.0,10.72208
17.41,134.0,11.56522
17.41,136.0,12.50813
17.41,138.0,13.55681
17.41,140.0,14.71465
17.41,142.0,15.98143
17.41,144.0,17.35248
17.41,146.0,18.81839
17.41,148.0,20.36497
17.41,150.0,21.97366
17.41,152.0,23.62224
17.41,154.0,25.28589
17.41,156.0,26.93824
17.41,158.0,28.55269
17.41,160.0,30.10348
17.41,162.0,31.56674
17.41,164.0,32.92123
17.41,166.0,34.1489
17.41,168.0,35.23506
17.41,170.0,36.16832
17.41,172.0,36.94033
17.41,174.0,37.54533
17.41,176.0,37.97957
17.41,178.0,38.24087
17.51,2.0,175138.2
17.51,4.0,9999.632
17.51,6.0,1802.995
17.51,8.0,570.4459
17.51,10.0,282.8255
17.51,12.0,199.9174
17.51,14.0,173.9918
17.51,16.0,166.271
17.51,18.0,164.6572
17.51,20.0,164.9249
17.51,22.0,165.4874
17.51,24.0,165.7244
17.51,26.0,165.391
17.51,28.0,164.3939
17.51,30.0,162.7035
17.51,32.0,160.3182
17.51,34.0,157.2521
17.51,36.0,153.5301
17.51,38.0,149.1875
17.51,40.0,144.2702
17.51,42.0,138.8351
17.51,44.0,132.9496
17.51,46.0,126.691
17.51,48.0,120.1437
17.51,50.0,113.3977
17.51,52.0,106.5448
17.51,54.0,99.67561
17.51,56.0,92.87613
17.51,58.0,86.22462
17.51,60.0,79.7889
17.51,62.0,73.62433
17.51,64.0,67.77253
17.51,66.0,62.26097
17.51,68.0,57.10339
17.51,70.0,52.30103
17.51,72.0,47.84451
17.51,74.0,43.71622
17.51,76.0,39.89301
17.51,78.0,36.3489
17.51,80.0,33.05771
17.51,82.0,29.9953
17.51,84.0,27.14131
17.51,86.0,24.4804
17.51,88.0,22.00267
17.51,90.0,19.70361
17.51,92.0,17.58335
17.51,94.0,15.64558
17.51,96.0,13.89609
17.51,98.0,12.34116
17.51,100.0,10.98608
17.51,102.0,9.833777
17.51,104.0,8.883859
17.51,106.0,8.131998
17.51,108.0,7.569841
17.51,110.0,7.18536
17.51,112.0,6.963613
17.51,114.0,6.887826
17.51,116.0,6.940666
17.51,118.0,7.105571
17.51,120.0,7.36799
17.51,122.0,7.716407
17.51,124.0,8.143039
17.51,126.0,8.644139
17.51,128.0,9.219876
17.51,130.0,9.873797
17.51,132.0,10.61193
17.51,134.0,11.44162
17.51,136.0,12.37021
17.51,138.0,13.40367
17.51,140.0,14.54535
17.51,142.0,15.79493
17.51,144.0,17.14771
17.51,146.0,18.59418
17.51,148.0,20.12014
17.51,150.0,21.70702
17.51,152.0,23.33268
17.51,154.0,24.97241
17.51,156.0,26.60007
17.51,158.0,28.18933
17.51,160.0,29.71477
17.51,162.0,31.15294
17.51,164.0,32.48308
17.51,166.0,33.68763
17.51,168.0,34.75241
17.51,170.0,35.66654
17.51,172.0,36.42216
17.51,174.0,37.01392
17.51,176.0,37.43844
17.51,178.0,37.69379
17.61,2.0,173083.5
17.61,4.0,9869.329
17.61,6.0,1775.816
17.61,8.0,560.8753
17.61,10.0,278.2128
17.61,12.0,197.168
17.61,14.0,172.0892
17.61,16.0,164.8077
17.61,18.0,163.4441
17.61,20.0,163.8635
17.61,22.0,164.5214
17.61,24.0,164.8192
17.61,26.0,164.524
17.61,28.0,163.5501
17.61,30.0,161.8723
17.61,32.0,159.493
17.61,34.0,156.4288
17.61,36.0,152.7066
17.61,38.0,148.3637
17.61,40.0,143.4473
17.61,42.0,138.0157
17.61,44.0,132.1372
17.61,46.0,125.8895
17.61,48.0,119.3577
17.61,50.0,112.6317
17.61,52.0,105.8032
17.61,54.0,98.96247
17.61,56.0,92.19502
17.61,58.0,85.57843
17.61,60.0,79.17978
17.61,62.0,73.05363
17.61,64.0,67.24083
17.61,66.0,61.76812
17.61,68.0,56.6486
17.61,70.0,51.88296
17.61,72.0,47.46143
17.61,74.0,43.36612
17.61,76.0,39.57372
17.61,78.0,36.05824
17.61,80.0,32.79354
17.61,82.0,29.75562
17.61,84.0,26.92432
17.61,86.0,24.28447
17.61,88.0,21.82636
17.61,90.0,19.54564
17.61,92.0,17.44255
17.61,94.0,15.52085
17.61,96.0,13.78631
17.61,98.0,12.24518
17.61,100.0,10.90263
